ID,Vessel Type,Average Speed,Top Speed,Laden,X Position,Y Position,Vessel Age,Year of Construction,Beaufort Wind Scale,Crew Size,Hours To Arrival
265532,Oil tanker,8.359804894263162,13.441508712417,True,-471.7572207610573,439.9351055935715,32,1992,7,268,85.02
664462,Bulk carrier,10.883630753654806,15.965334571808643,False,-692.7012746653921,551.644761235334,51,1973,2,148,59.51
1196304,Oil tanker,7.171296176744738,12.252999994898577,True,-979.6942962478846,-340.417514222185,44,1980,12,32,353.91
148042,Container ship,14.814926779225889,19.896630597379726,False,-884.592122264865,664.2437631523044,51,1973,0,328,56.16
1810846,Oil tanker,9.220389618469085,14.302093436622922,True,-786.8879523725864,-33.15106833379457,11,2013,9,111,98.54
2266691,Bulk carrier,10.373417814742771,15.45512163289661,True,-310.8487147577175,368.26646744407185,47,1977,8,176,74.78
575213,Oil tanker,8.55236814878668,13.634071966940517,True,-919.8107841041057,-558.9883163129108,29,1995,7,111,220.01
4037213,Oil tanker,8.62783616081717,13.709539978971009,True,-886.3800957371527,946.5225888309094,7,2017,12,220,405.25
3794608,Container ship,14.132155957504617,19.213859775658456,True,-589.464940751845,-679.7631390232841,54,1970,4,165,77.9
2645919,Container ship,13.66428628257572,18.745990100729557,False,-983.7412259238716,-380.7723095163624,41,1983,2,266,64.06
1263579,Oil tanker,8.154071626757089,13.235775444910928,False,-262.00661858162175,-362.4939525738795,12,2012,4,320,40.55
3480470,Bulk carrier,10.344972131776133,15.426675949929972,False,-956.0568431926598,-327.1838367546902,33,1991,11,126,99.79
3550341,Bulk carrier,10.875720656061551,15.95742447421539,True,-171.4372324784897,331.8081844066164,53,1971,3,289,60.82
592704,Bulk carrier,10.525040448126061,15.6067442662799,False,-103.68381904256796,-771.2847417575094,19,2005,6,308,52.8
216341,Container ship,14.706583350313906,19.788287168467743,True,-558.7242576039419,-315.32643357492,40,1984,8,220,53.9
3402494,Bulk carrier,11.50078114367482,16.58248496182866,False,-804.1786328597897,-422.35730491375386,23,2001,5,235,64.35
1725765,Oil tanker,7.3346629454930845,12.416366763646923,True,-118.2868379145466,-361.0068770121379,8,2016,3,152,63.01
313906,Container ship,14.853212056399247,19.934915874553084,False,-151.3332530287206,-650.4183652555021,6,2018,3,313,42.01
1567371,Bulk carrier,12.13638695014419,17.21809076829803,False,-326.2135463634023,460.2543073735867,5,2019,11,162,56.17
1774457,Oil tanker,7.508603094750982,12.59030691290482,False,-859.959642736288,653.6604192208179,21,2003,11,193,121.45
345470,Oil tanker,8.08408694457199,13.165790762725827,False,-103.5728355126156,-707.2827078694024,9,2015,5,62,74.81
3710026,Oil tanker,8.755466228884728,13.837170047038565,True,-532.9930760015122,508.974432164526,33,1991,1,323,108.92
3840339,Container ship,,20.298587593501576,False,-446.7219260538509,-39.19937737597263,29,1995,7,277,22.4
2909746,Bulk carrier,10.67524548329534,15.756949301449179,True,-396.18279768226876,-744.1570577493451,16,2008,4,108,87.43
579552,Bulk carrier,9.720668225575182,14.802372043729019,True,-493.8479948595607,653.4598897307642,60,1964,1,255,128.99
2202964,Oil tanker,8.787897386421516,13.869601204575353,True,-398.02202833252613,623.9691850141467,8,2016,0,249,194.49
1811299,Container ship,15.411770526160721,20.49347434431456,True,-350.96092116178147,-657.2886304406479,19,2005,1,327,65.12
335051,Container ship,15.96034959827053,21.04205341642437,False,-589.5791980273906,631.5027201105224,6,2018,8,130,47.81
1332919,Container ship,15.39725719867408,20.478961016827917,False,-590.9736530092051,-470.8903246270555,4,2020,3,280,44.98
1669650,Container ship,15.88475703370577,20.96646085185961,True,-633.9003859308345,-806.5602377414589,15,2009,5,119,83.17
1229211,Container ship,15.046861477573037,20.128565295726876,False,-605.7419834656919,-191.6547597923286,31,1993,11,278,48.94
3910490,Bulk carrier,10.01359845036624,15.09530226852008,False,-850.5356598390581,683.1410680567813,22,2002,0,80,76.03
3273307,Bulk carrier,11.19397646334237,16.275680281496207,False,-539.2658759775462,306.5830869624301,35,1989,0,105,47.88
1037421,Container ship,16.065135522344864,21.1468393404987,True,-786.9907025748844,-526.5573149407953,35,1989,11,319,76.29
30765,Oil tanker,8.419817556832724,13.501521374986563,False,-712.6601623446431,963.4813208063563,24,2000,1,74,99.93
2189867,Bulk carrier,11.563575712365976,16.645279530519815,True,-728.6709626458917,893.8260450830489,10,2014,3,199,112.58
1667631,Bulk carrier,11.287066690645235,16.368770508799074,True,-344.36870607732567,-401.76519397681125,6,2018,0,189,70.16
2112951,Container ship,14.35648405633324,19.438187874487078,True,-214.13651373391326,689.8092332115841,48,1976,10,233,66.46
1269546,Container ship,15.82880702245525,20.91051084060909,False,-727.4708615361324,225.1585331546189,30,1994,4,324,36.84
2454973,Bulk carrier,11.245937418325575,16.327641236479412,True,-750.6819079341124,614.534218028263,42,1982,6,51,142.33
43047,Oil tanker,8.738130169168548,13.819833987322387,False,-916.6654961228987,-475.7118425257754,7,2017,2,48,77.21
3337264,Bulk carrier,10.738640077885707,15.820343896039546,True,-656.5304856305984,-247.0237023515001,2,2022,4,38,66.08
1044591,Oil tanker,8.501867951541422,13.583571769695261,False,-301.2702769065237,-80.78783627327391,7,2017,11,83,37.53
2454627,Oil tanker,8.157887631445693,13.23959144959953,True,-858.6345707275588,330.6164562995107,12,2012,6,172,260.63
239655,Bulk carrier,11.031352568789709,16.113056386943548,True,-780.2452856868431,-343.3293097419729,32,1992,6,216,125.62
3983546,Bulk carrier,11.261559068419672,16.34326288657351,True,-632.3226549813837,-855.7259312344023,48,1976,3,159,111.06
2222424,Container ship,15.976233766180147,21.057937584333985,True,-766.5631733225753,717.4914428715228,46,1978,4,121,75.46
1334244,Oil tanker,9.214996144603848,14.296699962757685,False,-325.0739760007393,380.4826023593041,11,2013,1,209,52.84
313391,Container ship,15.099610405156529,20.181314223310366,False,-574.7753967252925,-137.8562249362385,7,2017,11,241,37.72
1167423,Oil tanker,9.386419238583931,14.46812305673777,True,-926.6237852005465,-679.6633327192254,51,1973,6,111,173.33
2336376,Container ship,14.490756168232952,19.57245998638679,False,-695.3334789790704,174.83147760792508,42,1982,5,219,47.03
3566094,Bulk carrier,11.58867959576472,16.670383413918557,True,-835.9386787043289,-224.38502650510213,27,1997,4,227,91.48
2024008,Oil tanker,8.786696555934856,13.868400374088694,False,-331.508130428031,854.1670567771937,49,1975,1,81,88.18
2680739,Container ship,15.125476335772493,20.20718015392633,True,-757.2480930656227,963.7195877867018,53,1971,0,107,86.85
2708622,Oil tanker,8.805644020755812,13.887347838909651,True,-296.23574178403464,347.65400663141963,25,1999,12,180,123.47
3067135,Oil tanker,8.242757055518627,13.324460873672464,False,-419.3348940954918,-286.33396514653396,54,1970,5,46,43.0
3209557,Bulk carrier,12.475993840968766,17.557697659122603,True,-389.94522628591085,-241.79591400207778,38,1986,11,223,68.85
4000855,Oil tanker,7.912295836331194,12.993999654485032,False,-253.53823903645753,-192.22235562111018,51,1973,8,260,31.63
2222441,Container ship,15.002401197007218,20.084105015161057,False,-985.3668625118518,-697.3686349292077,36,1988,7,233,62.21
1236920,Bulk carrier,10.769694965530107,15.851398783683944,False,-321.9527440742427,962.9139258075129,10,2014,1,292,81.41
3683534,Container ship,14.627284017813322,19.70898783596716,False,-994.9167946811756,-329.2435530633742,23,2001,7,39,54.62
1452592,Bulk carrier,12.121809780425725,17.203513598579562,True,-711.7696054467683,923.7742739370419,38,1986,0,67,163.29
1087986,Bulk carrier,13.008776577948275,18.090480396102112,True,-614.1553411006693,990.406929780705,7,2017,8,268,134.94
1744168,Container ship,14.929794946475981,20.01149876462982,False,-694.0571149507973,-626.4367715044106,5,2019,12,205,121.54
3508097,Container ship,14.22784207642753,19.30954589458137,True,-548.620726679392,826.9991477814301,52,1972,10,188,76.51
3126638,Container ship,,19.670538639355655,False,-126.22795688503118,-688.8642978458241,6,2018,11,33,51.71
642717,Bulk carrier,10.71361240837973,15.795316226533568,True,-964.1223824415074,-900.1315342987037,3,2021,3,240,206.54
3930122,Container ship,14.619177711134258,19.700881529288097,False,-533.2698632240716,336.23457998874414,22,2002,5,198,34.32
3943918,Bulk carrier,10.615104363635574,15.696808181789411,False,-424.6322695128928,229.94843365510633,49,1975,7,159,34.66
1760230,Bulk carrier,11.62658631028088,16.70829012843472,False,-785.2528800008088,460.7808201781013,41,1983,1,205,57.95
2273446,Container ship,14.476720171067639,19.558423989221478,False,-483.3287396702385,-692.0534281212333,53,1971,10,265,52.39
2637314,Oil tanker,7.984844674597985,13.066548492751824,True,-468.6653033415922,-583.0650920614808,59,1965,9,122,153.04
534461,Container ship,15.80823824255268,20.889942060706517,True,-627.2302240287024,498.56448473160526,54,1970,3,268,64.12
2279672,Oil tanker,8.51587361984158,13.597577437995419,True,-595.1491800420185,567.4366843464245,52,1972,11,24,160.83
296554,Container ship,14.299389173058696,19.381092991212533,True,-433.3586296154822,556.4312374678436,33,1991,10,25,68.35
316154,Oil tanker,8.012745577914803,13.09444939606864,False,-676.5829209467596,851.2662150493074,21,2003,3,113,99.7
881510,Container ship,14.973673151066837,20.055376969220674,True,-127.4552601958219,614.7546318890963,1,2023,8,257,49.9
554769,Bulk carrier,10.20929786325356,15.291001681407398,True,-475.7704925580266,310.89924362515853,57,1967,8,236,80.89
1728534,Oil tanker,10.174803205119295,15.256507023273134,True,-627.0367933172014,-807.7770230599995,2,2022,9,130,149.34
2691199,Oil tanker,8.535368562923246,13.617072381077083,True,-541.1905317460538,-550.0835333322341,21,2003,6,50,141.55
257902,Container ship,14.80600392425132,19.88770774240516,False,-968.2840473802173,380.0337732813575,23,2001,6,66,64.42
3476439,Container ship,14.783201560763386,19.864905378917225,True,-978.1392793664509,-9.361359740853004,6,2018,1,280,71.84
1525248,Oil tanker,10.014817075418906,15.096520893572745,False,-654.795683717362,-205.39102959171362,27,1997,3,148,55.41
2802602,Bulk carrier,10.90217400697788,15.983877825131717,True,-219.11932263571657,-256.1427813072114,29,1995,1,116,54.83
99416,Container ship,16.275107305965676,21.356811124119513,True,-955.226582797746,-775.3053808769932,40,1984,5,295,86.11
2305350,Oil tanker,8.734622292131869,13.816326110285708,False,-182.38912757089122,-876.082332122668,9,2015,2,38,76.58
2577408,Bulk carrier,10.345405054505338,15.427108872659176,False,-755.8695982113154,767.3488940776463,23,2001,4,210,95.19
1957562,Container ship,13.983870623050036,19.065574441203875,True,-773.8994115297075,597.850593385532,60,1964,11,30,94.66
569681,Bulk carrier,12.228747830174706,17.310451648328545,True,-638.6098000873978,32.279808382591,50,1974,12,167,152.02
4040266,Bulk carrier,10.31196088571037,15.393664703864207,True,-933.8341803999118,-617.63024024435,41,1983,6,134,119.55
96717,Oil tanker,8.336535248980873,13.41823906713471,True,-890.089998711663,-20.168947269165074,33,1991,4,213,188.32
1443184,Container ship,15.829482566231741,20.91118638438558,False,-631.5396517713591,-798.0544969994912,46,1978,12,168,108.05
1649150,Container ship,14.882117291464583,19.963821109618422,False,-624.4611750575563,872.9946011788418,15,2009,4,222,65.54
1862062,Container ship,15.728034762733264,20.809738580887103,False,-105.54816013224138,-408.79162634792897,5,2019,3,283,22.45
1486774,Bulk carrier,11.946691509204255,17.028395327358094,False,-984.2039376130639,-797.715616424302,37,1987,6,227,78.05
115233,Oil tanker,9.067287819320562,14.1489916374744,False,-164.810489227409,235.78588367062048,11,2013,0,164,23.75
3231202,Container ship,15.070313147834996,20.152016965988835,False,-738.3327279321784,870.9425056035775,16,2008,7,99,72.08
796228,Bulk carrier,10.74137282967174,15.823076647825577,True,-287.8655790180702,-744.896301992718,53,1971,6,152,99.44
3363160,Oil tanker,7.532321408962657,12.614025227116496,True,-513.6460060432605,-148.3874682081206,58,1966,6,146,139.83
3246879,Container ship,14.614124140569738,19.695827958723577,True,-450.0987431928248,-206.22216966914482,25,1999,7,92,50.45
1307300,Container ship,14.619798199398002,19.70150201755184,True,-492.2487491479959,-901.4292444518624,2,2022,10,287,86.48
2230970,Bulk carrier,,15.506202303133175,True,-236.62569905885164,-334.1795599636523,38,1986,9,263,67.1
2699423,Container ship,15.248861950349147,20.330565768502986,True,-121.38485727495481,601.3442088926909,39,1985,9,77,47.11
1461033,Oil tanker,7.123251676832099,12.204955494985937,True,-671.945521096002,-266.8375592288785,32,1992,3,75,205.03
1444081,Container ship,15.366962579437768,20.448666397591605,False,-119.18481975569432,-53.41078603005519,26,1998,4,151,8.43
137682,Oil tanker,8.795066844275672,13.87677066242951,False,-636.4840530087406,-155.34053724550233,33,1991,4,204,56.12
3332956,Oil tanker,8.701099833005408,13.782803651159245,False,-295.7650773152611,667.3539258798669,39,1985,6,93,73.86
3804508,Bulk carrier,9.689994062673032,14.77169788082687,False,-693.0027959638421,-287.6906240881352,45,1979,2,174,62.51
748322,Container ship,15.508696735203932,20.59040055335777,False,-748.9078446881811,-53.894322101084754,3,2021,3,71,40.18
3211605,Bulk carrier,10.73489223817438,15.816596056328219,True,-167.760934953405,948.701857637943,14,2010,5,179,101.36
820401,Oil tanker,8.819295239863234,13.90099905801707,True,-708.8932618362412,-821.7152406543026,40,1984,9,24,188.01
2107131,Oil tanker,7.604479211784683,12.68618302993852,False,-195.27861540869185,-880.2139893348557,43,1981,5,193,117.72
7220,Oil tanker,7.895855021498383,12.977558839652222,True,,499.2234635812333,23,2001,3,252,133.44
439104,Oil tanker,7.2037421056147775,12.285445923768616,True,-904.1540452211282,-975.7540467390262,19,2005,0,32,311.82
1837959,Container ship,15.483838178708693,20.56554199686253,True,-871.1048418561699,-956.4163947224422,1,2023,6,303,110.89
1593252,Bulk carrier,9.800947533054021,14.882651351207858,True,-943.3045492993263,-551.1500690919245,23,2001,4,88,213.77
265077,Bulk carrier,9.545989924169087,14.627693742322926,True,-918.0511667610912,-34.840832653365396,9,2015,12,254,376.96
1649119,Bulk carrier,10.978249583115938,16.059953401269777,True,-635.5575138636932,54.43852457112439,53,1971,1,191,77.59
2987876,Bulk carrier,11.550879873552077,16.632583691705914,False,-989.3998423248145,-409.71790384768565,19,2005,11,168,80.16
373451,Container ship,15.322082702486219,20.403786520640057,False,-837.9217718792266,594.3846569617356,28,1996,3,312,62.18
2420617,Bulk carrier,11.37206397195792,16.45376779011176,True,-218.22389998543645,-663.0589607525951,17,2007,2,161,88.52
1730262,Oil tanker,8.804264373804866,13.885968191958703,False,-241.1355083531016,-959.7582249907585,19,2005,7,23,75.57
1698275,Container ship,16.066351125820578,21.148054943974415,True,-725.093175553274,763.7157826767088,27,1997,1,156,83.84
1333694,Oil tanker,8.346503565780136,13.428207383933973,True,-638.9845206376528,-900.7463827311715,40,1984,4,217,154.22
532291,Bulk carrier,10.59874526609321,15.680449084247048,False,-580.181027838585,-57.89541599449842,51,1973,11,35,59.52
345121,Container ship,15.587652224392832,20.66935604254667,False,-173.84455341424132,85.94423307873467,13,2011,2,304,10.68
3686844,Oil tanker,9.27512775798489,14.356831576138728,True,-213.4975032952632,990.9099776747894,25,1999,2,132,130.47
2648423,Container ship,13.983489972689734,19.065193790843573,True,-697.3936204375975,587.1811960017819,14,2010,11,257,108.08
1551213,Bulk carrier,10.481117314439322,15.562821132593161,False,-938.8563509369418,131.77815650567914,21,2003,2,214,64.66
3229498,Bulk carrier,11.39170617808331,16.473409996237148,False,-444.76814525823386,252.5030670076951,30,1994,12,25,81.16
1385531,Bulk carrier,11.445804895650365,16.527508713804203,False,-364.98541935661194,476.77231409822775,26,1998,12,74,83.42
2164679,Oil tanker,8.115038742258625,13.196742560412464,False,-932.7552966751582,-513.8264559104142,25,1999,9,176,104.11
3173333,Bulk carrier,11.858752455162232,16.94045627331607,True,-193.31486346725148,495.812988103675,8,2016,9,36,48.13
703338,Container ship,15.277476557533278,20.359180375687117,False,-845.0712765358977,-224.9115438221487,58,1966,8,52,47.03
810205,Oil tanker,8.953405353390359,14.035109171544196,False,-392.31449872593964,253.49938356116218,5,2019,3,185,41.47
4002035,Bulk carrier,10.404954899377453,15.486658717531292,False,-361.84496381340784,-154.87458463074995,15,2009,7,182,31.32
513338,Bulk carrier,11.226682116701284,16.30838593485512,True,-616.4210391819452,-576.4009589184276,20,2004,0,156,94.53
432481,Container ship,13.490002737672935,18.571706555826772,False,-794.9750731237837,871.6983277839988,35,1989,3,57,86.41
837245,Oil tanker,8.072889522289543,13.15459334044338,False,-128.56503961495434,-24.45274626820867,28,1996,0,301,13.5
1183313,Bulk carrier,10.60175027177041,15.683454089924247,False,-337.14679497378097,161.16549870673134,51,1973,11,272,30.04
720138,Container ship,14.48832055956973,19.57002437772357,True,-344.3949361516982,911.8639393184435,5,2019,3,29,98.9
2596762,Container ship,15.177116985788789,20.258820803942626,False,-630.0673104150333,482.04704713107094,52,1972,9,330,48.91
523048,Oil tanker,8.049931421317115,13.131635239470953,True,-242.38508268599958,-425.6514763137327,32,1992,8,56,69.96
331646,Bulk carrier,10.661183553237688,15.742887371391525,True,-672.0522485097222,-658.0758818259756,36,1988,11,279,108.29
3660103,Container ship,15.73881946221658,20.820523280370416,False,-924.3873792386747,292.02958363298035,4,2020,6,279,46.59
3658151,Bulk carrier,10.325641118699085,15.407344936852923,False,-185.82485217446185,523.0663431752739,20,2004,6,250,42.67
3278246,Container ship,15.457409171043615,20.539112989197452,True,-960.8607572259333,-457.01583752680403,34,1990,9,322,84.31
124157,Bulk carrier,12.082320755979842,17.16402457413368,False,-616.5929206735896,-784.3751849324415,48,1976,3,31,65.39
3023747,Oil tanker,8.470533188336812,13.55223700649065,True,-559.6556281897149,982.2440629287717,59,1965,8,166,136.67
969541,Container ship,15.156968522723096,20.238672340876935,False,-949.7727483564607,-376.8488751349828,58,1966,6,299,50.91
2589914,Oil tanker,8.795167624968249,13.876871443122088,False,-200.58756985230343,-899.3763876043367,11,2013,12,304,170.38
3677067,Bulk carrier,10.836828334276879,15.918532152430718,False,-693.8739241813795,292.1638011151406,38,1986,11,280,85.01
2230582,Container ship,14.392311152435031,19.47401497058887,False,-770.9289601248438,-688.8652748110615,40,1984,12,187,120.65
1934312,Container ship,15.251153498640384,20.33285731679422,True,-586.9164663249217,111.55468262602562,9,2015,9,176,48.45
2015418,Container ship,15.225704042379103,20.30740786053294,True,-743.8756309923261,669.6782957745875,5,2019,0,227,75.31
415728,Container ship,14.934503254994222,20.01620707314806,True,-653.7816136921673,171.48819978305278,22,2002,7,241,47.95
2459471,Oil tanker,8.563613181516336,13.645316999670175,True,-254.51572794739502,51.48984401668645,35,1989,3,158,53.37
183183,Bulk carrier,11.611643883341133,16.69334770149497,False,-172.41879343458083,202.1835005025473,13,2011,2,238,22.84
3238758,Oil tanker,8.331053879712202,13.412757697866041,True,-351.06902690215543,44.028984158555886,12,2012,5,79,77.33
2998848,Bulk carrier,10.926858744981894,16.008562563135733,False,-439.57328424729496,266.36317929579945,42,1982,9,58,42.4
1572172,Container ship,,19.209179952935994,True,-938.4072321546137,241.3415468045455,56,1968,9,86,101.66
2243688,Container ship,15.386221797361797,20.467925615515636,False,-728.8517287908769,-62.63005756810537,4,2020,0,31,43.72
222210,Container ship,14.496687906443809,19.578391724597648,True,-883.5954548291502,-379.9743953922725,31,1993,12,164,204.3
2025366,Bulk carrier,11.421388796564827,16.503092614718664,False,-196.6551519222396,-704.5313307346677,20,2004,7,117,49.79
3238003,Oil tanker,8.204221819861216,13.285925638015055,True,-136.10573825220195,32.23827522014335,33,1991,5,69,22.62
1892291,Bulk carrier,10.924053108482541,16.00575692663638,True,-439.2366325830267,-165.68845755964117,55,1969,5,243,43.45
196302,Bulk carrier,11.730864368128502,16.81256818628234,True,-211.1050874040386,267.1205957475952,58,1966,3,157,37.42
1592757,Bulk carrier,11.834532499537058,16.916236317690895,True,-536.4091219283528,-976.4534427756755,45,1979,8,189,107.67
2306100,Oil tanker,9.044203099200457,14.125906917354296,True,-587.7176934034992,660.3584996069708,27,1997,2,53,100.33
2507627,Oil tanker,8.465249878830795,13.546953696984634,True,-988.6972253325667,452.93008172296095,45,1979,3,84,205.36
300032,Container ship,13.711787665425442,18.79349148357928,False,-381.18688810900005,-726.7272025744289,47,1977,0,271,54.79
3289656,Bulk carrier,10.361447543111586,15.443151361265425,True,-138.7254303446814,-64.06581202973439,53,1971,5,52,20.63
1792640,Container ship,14.992367388267747,20.074071206421586,True,-411.32450179548016,712.2996992432161,16,2008,1,174,63.21
2830226,Container ship,15.457427281083161,20.539131099237,True,-504.99654821194827,811.2888442448357,21,2003,0,239,83.07
2777930,Bulk carrier,11.239312542362073,16.321016360515912,True,-916.4326254229783,220.207511099155,26,1998,6,44,142.48
578020,Container ship,13.42101356840789,18.502717386561727,False,-223.9037633409979,-669.3900833455446,38,1986,9,291,46.19
3794346,Bulk carrier,,15.050983045909643,False,-592.7389474117654,-298.2411773604525,28,1996,5,166,58.15
3206462,Oil tanker,8.387334709334118,13.469038527487957,True,-809.7114126318471,968.4652286855733,12,2012,12,211,374.05
3972175,Container ship,15.406205884060913,20.48790970221475,False,-136.62950932624835,285.4091882957273,18,2006,6,159,16.64
2318404,Oil tanker,7.983289000458223,13.064992818612062,False,-847.909823717082,743.7111675578533,16,2008,0,264,121.38
2429375,Container ship,14.055143429430707,19.136847247584544,False,-605.2132253207369,840.3913303506038,51,1973,12,189,120.61
3986489,Bulk carrier,10.155383568153194,15.237087386307032,False,-338.97086040548015,855.6612240474017,45,1979,7,104,74.77
2631265,Oil tanker,8.384279570503798,13.465983388657637,True,-729.9084493810468,-737.0786896629269,51,1973,1,45,124.84
3931068,Bulk carrier,10.388776113293941,15.47047993144778,False,-987.3143944536698,756.3343737585997,54,1970,2,147,113.35
813488,Container ship,15.21876256021612,20.300466378369958,True,-777.2651991476584,-126.41962681190603,21,2003,3,126,71.09
2125575,Oil tanker,9.499034611148797,14.580738429302635,True,-329.91346580675474,-589.9769895777754,42,1982,11,242,101.22
311680,Bulk carrier,10.723325882162133,15.80502970031597,True,-193.85320460465311,507.0164884035519,3,2021,3,74,54.16
350136,Bulk carrier,12.11257617261702,17.19427999077086,False,-604.3430448961512,-538.128464896444,25,1999,0,59,48.67
2686507,Oil tanker,8.448799127361431,13.53050294551527,False,-318.74137810440834,211.77596259021152,17,2007,10,310,46.52
344312,Oil tanker,,13.888737705421061,True,-314.0058311300935,-837.0583511455783,23,2001,2,300,103.48
2294265,Container ship,16.427706438896752,21.50941025705059,True,-363.4452481949238,48.13806154963936,7,2017,7,155,23.54
3231717,Container ship,14.54443587516879,19.626139693322628,True,-213.64699754526032,831.5661186330685,38,1986,5,39,74.98
2626525,Oil tanker,9.234570487447106,14.316274305600945,False,-465.61807065156154,-355.1521807575974,17,2007,1,149,41.43
1942860,Oil tanker,8.208553770660785,13.290257588814622,True,-454.99247522371354,867.9795453318322,43,1981,3,122,155.41
2970583,Oil tanker,7.2701084458235785,12.351812263977417,False,-806.1640808774941,-925.2441748714964,16,2008,9,108,107.58
599939,Oil tanker,8.422158634353462,13.503862452507299,False,-599.8763055912417,702.4770829523234,12,2012,2,190,95.3
3662067,Oil tanker,8.485251613261381,13.56695543141522,True,-590.0524770538711,285.5703389969676,8,2016,6,51,121.38
2485179,Oil tanker,9.65346525844998,14.735169076603817,False,-676.9227815742213,-39.3528365513813,41,1983,0,160,53.06
3996971,Container ship,14.881179934534138,19.962883752687976,True,-852.2304167146144,143.12825978194132,10,2014,0,196,79.73
721443,Bulk carrier,10.794977668354624,15.876681486508463,False,-982.6668369832109,-320.2278144837114,26,1998,4,249,74.04
3134899,Bulk carrier,10.022573953808244,15.104277771962082,False,-328.5448667268746,939.6089348240198,53,1971,4,133,81.48
3367411,Container ship,14.572381400093326,19.654085218247165,False,-537.1526340247499,-460.0560986090138,55,1969,6,125,36.62
511814,Bulk carrier,10.408818422338218,15.490522240492055,True,-263.92106748127765,277.86964414285876,11,2013,8,117,40.09
576209,Container ship,13.456524361157827,18.538228179311666,True,-140.8234441211746,856.8086399728222,21,2003,1,75,70.85
3211536,Bulk carrier,11.30033869883097,16.382042516984807,True,-384.6371051747293,-408.4340824194368,4,2020,11,279,94.11
3149510,Oil tanker,8.057122325844647,13.138826143998486,True,-899.7626805904649,76.22716406119002,54,1970,0,241,126.66
857871,Container ship,14.388976650474289,19.470680468628128,False,-978.0923353675748,-67.40758249436874,59,1965,0,295,54.69
3135369,Bulk carrier,10.95635842539428,16.03806224354812,False,-201.47678375401608,-967.9254819123339,27,1997,10,90,85.74
2695717,Oil tanker,7.577197930729721,12.658901748883558,False,-299.21345254346954,399.9995132196541,9,2015,7,286,47.76
466567,Container ship,15.294127806466502,20.37583162462034,False,-776.4612940960844,561.2795501945384,39,1985,4,98,50.47
1361744,Bulk carrier,10.96753040542998,16.049234223583817,True,-603.6180139337588,-3.34209793109369,24,2000,11,55,86.41
3315470,Oil tanker,9.05897712195323,14.140680940107067,False,-600.8677940651799,932.4383630203283,40,1984,5,102,90.79
854120,Oil tanker,8.308063891098122,13.38976770925196,False,-826.7566289917669,-437.5439624721014,26,1998,1,266,77.58
2236409,Container ship,15.952148874897956,21.033852693051795,True,-531.3679436232425,-538.0375215966624,19,2005,2,97,52.66
2515067,Bulk carrier,9.627765871183747,14.709469689337585,True,-213.57254490489368,-848.3531808467058,20,2004,11,271,194.63
253352,Container ship,15.886906544238684,20.96861036239252,True,-687.4184893600914,496.053296869359,25,1999,2,100,70.4
1759523,Oil tanker,8.881429807534968,13.963133625688805,True,-793.1096384372192,-747.5864149225638,17,2007,10,35,151.86
3268354,Container ship,15.224568187517733,20.30627200567157,False,-823.7825188131983,-268.4358559224594,36,1988,5,105,48.27
3969314,Bulk carrier,10.381999771934705,15.463703590088542,False,-426.6614454399489,-616.3589799258538,30,1994,1,128,62.59
3970754,Oil tanker,7.9807039429591144,13.062407761112953,True,-261.08381843437076,791.5557903722158,38,1986,9,192,286.44
3510184,Bulk carrier,10.876949270474329,15.958653088628168,False,-434.5718478586524,-695.4774831823447,50,1974,6,222,72.27
3394712,Container ship,14.579161822497698,19.660865640651537,False,-887.0545216259547,-852.8327032232106,50,1974,2,258,76.11
1738862,Oil tanker,8.4524038505338,13.53410766868764,True,-618.9219496735126,-597.6813410730643,46,1978,6,129,130.35
680459,Bulk carrier,10.089780914595433,15.17148473274927,False,-868.5620347263466,713.4384864574185,46,1978,2,78,74.5
3483857,Container ship,14.689960714870498,19.771664533024335,False,-132.6703354064474,-540.0665416561901,26,1998,2,313,33.69
3899664,Bulk carrier,10.368940843552638,15.450644661706477,True,-242.93541875110054,-620.5748063662202,37,1987,12,217,153.11
1074661,Oil tanker,8.641999725537222,13.723703543691059,False,-971.892619598112,0.34327292694990774,25,1999,1,308,72.08
3593733,Container ship,14.653249657669758,19.734953475823595,False,-663.8535091446079,-524.5464391283886,6,2018,10,200,52.43
1635302,Oil tanker,7.616048508517566,12.697752326671404,True,-981.3025504112002,900.4091222519892,8,2016,6,264,436.17
3566417,Oil tanker,,13.68065778762318,True,-467.6829470168499,949.8969526765654,46,1978,12,48,473.5
2592751,Bulk carrier,10.914402362603392,15.99610618075723,False,-903.5480719702574,-414.7726605987092,29,1995,3,102,84.08
266955,Container ship,16.294829026856416,21.376532845010253,False,-288.04283538832385,-970.8063686310122,33,1991,10,186,55.95
3927084,Bulk carrier,10.512076683431053,15.593780501584892,True,-446.4200134383809,-198.10149776187006,28,1996,11,267,107.76
3191114,Bulk carrier,11.243464082648723,16.325167900802562,False,-379.4736785019221,-767.3084335577375,25,1999,7,43,74.79
2002579,Oil tanker,9.768989785721315,14.850693603875154,True,-242.79846118745002,-4.860738857481692,12,2012,10,306,40.95
326303,Container ship,14.542371448320937,19.624075266474776,False,-957.1639352822588,-33.44281010288137,3,2021,12,197,113.09
1553046,Oil tanker,7.951502001805594,13.033205819959433,True,-643.094383449768,106.65639027657517,45,1979,5,29,92.83
